API,Formation,Operator,FirstProdDate,Latitude,Longitude,TVD_FT,PLL,GORi
4900934193,TURNER-FRONTIER,ANSCHUTZ CORP,7/1/2022,43.05715,-105.42239,11857,10223.53262," 1,583 "
4900934194,NIOBRARA,ANSCHUTZ CORP,7/1/2022,43.056041,-105.4233515,11532,10517.40425, 925 
4900934195,NIOBRARA,ANSCHUTZ CORP,7/1/2022,43.0574535,-105.421338,11477,10093.0408, 862 
4900563830,TURNER-FRONTIER,EMEP II ACQUISITIONS LLC,5/1/2017,43.862643,-105.3685435,8509,4693.212226," 1,591 "
4900933782,TURNER-FRONTIER,WRC ENERGY,2/1/2018,43.0924265,-105.9192425,11682,4902.782131," 1,116 "
4900933805,NIOBRARA,WRC ENERGY,1/1/2020,43.2727245,-105.808507,12602,9391.636626," 1,760 "
4900933872,NIOBRARA,WRC ENERGY,2/1/2018,43.1163745,-105.961355,11952,8255.673499, 726 
4900933981,TEAPOT,1876 RESOURCES LLC,8/1/2018,42.944023,-104.969353,6249,9501.451866," 1,689 "
4900933990,SUSSEX,1876 RESOURCES LLC,1/1/2024,42.94431,-104.98909,9324,10455.35948," 1,343 "
4900934199,TURNER-FRONTIER,CONTINENTAL RESOURCES,4/1/2019,43.0142725,-105.347463,9689,10137.20941," 1,216 "
4900934201,TURNER-FRONTIER,CONTINENTAL RESOURCES,4/1/2019,43.0357775,-105.345286,11507,4993.918933, 827 
4900934202,TURNER-FRONTIER,CONTINENTAL RESOURCES,11/1/2019,42.9254735,-105.318587,11679,5605.940511," 3,105 "
4900934205,TURNER-FRONTIER,CONTINENTAL RESOURCES,4/1/2019,43.0142365,-105.351501,11654,10402.90304," 1,185 "
4900934206,TURNER-FRONTIER,CONTINENTAL RESOURCES,4/1/2019,43.0357725,-105.351313,11543,4929.193431, 788 
4900934258,TURNER-FRONTIER,ANSCHUTZ CORP,6/1/2021,43.088831,-105.328924,11186,9904.835644, 816 
4900934260,NIOBRARA,ANSCHUTZ CORP,1/1/2023,43.117205,-105.328525,10709,9993.8648, 784 
4900934262,TURNER-FRONTIER,ANSCHUTZ CORP,6/1/2021,43.0889115,-105.319486,11081,9444.046358, 838 
4900934264,NIOBRARA,ANSCHUTZ CORP,6/1/2021,43.11669,-105.3207335,10729,9527.042587, 827 
4900934279,TURNER-FRONTIER,CONTINENTAL RESOURCES,8/1/2018,43.027682,-105.319786,11582,10506.67447," 1,220 "
4900934282,NIOBRARA,ANSCHUTZ CORP,3/1/2024,43.115791,-105.392252,11188,10311.12587, 798 
4900934283,NIOBRARA,ANSCHUTZ CORP,8/1/2023,43.0866365,-105.391438,11235,10373.60141, 897 
4900934286,NIOBRARA,ANSCHUTZ CORP,12/1/2022,43.1172245,-105.3427305,10856,10253.29127, 881 
4900934287,NIOBRARA,ANSCHUTZ CORP,12/1/2022,43.1169145,-105.3402505,10789,9998.389246, 869 
4900934290,NIOBRARA,ANSCHUTZ CORP,11/1/2022,43.1175605,-105.3509635,10967,10439.64714, 778 
4900934291,NIOBRARA,ANSCHUTZ CORP,11/1/2022,43.1174995,-105.348492,10966,10442.34946, 882 
4900934292,TURNER-FRONTIER,ANSCHUTZ CORP,11/1/2022,43.117548,-105.349919,11293,10445.34346," 1,116 "
4900934294,TURNER-FRONTIER,ANSCHUTZ CORP,6/1/2021,43.0879445,-105.3486,11337,10463.92356, 847 
4900934300,TURNER-FRONTIER,ANSCHUTZ CORP,6/1/2021,43.0878775,-105.3393915,11232,10285.30987, 869 
4900934305,NIOBRARA,1876 RESOURCES LLC,10/1/2018,43.0023895,-104.9323015,9210,10363.5056, 810 
4900934306,SHANNON,1876 RESOURCES LLC,6/1/2023,43.0309,-104.92874,9200,10595.9593, 705 
4900934313,NIOBRARA,CONTINENTAL RESOURCES,2/1/2022,42.88336,-105.2044485,10569,8639.496561," 3,952 "
4900934317,TURNER-FRONTIER,CONTINENTAL RESOURCES,7/1/2018,42.9228155,-105.277814,11372,7355.142433," 3,461 "
4900934319,NIOBRARA,ANSCHUTZ CORP,4/1/2019,43.0584235,-105.387653,11206,8938.595413, 903 
4900934321,NIOBRARA,ANSCHUTZ CORP,4/1/2019,43.0584245,-105.388865,11308,8955.898944, 925 
4900934330,NIOBRARA,ANSCHUTZ CORP,11/1/2023,43.0870175,-105.432689,11560,10272.68839, 846 
4900934331,NIOBRARA,ANSCHUTZ CORP,11/1/2023,43.08703,-105.430149,11560,10341.60982, 903 
4900934339,NIOBRARA,ANSCHUTZ CORP,5/1/2023,43.0387945,-105.45225,11750,7749.451417," 1,038 "
4900934354,TURNER-FRONTIER,ANSCHUTZ CORP,3/1/2020,43.0284895,-105.370718,11689,9468.028772," 1,141 "
4900934367,NIOBRARA,ANSCHUTZ CORP,5/1/2023,43.029145,-105.380425,11297,10675.68496, 910 
4900934369,NIOBRARA,ANSCHUTZ CORP,5/1/2023,43.029194,-105.389382,11435,10274.31602, 919 
4900934380,TURNER-FRONTIER,ANSCHUTZ CORP,11/1/2022,43.116845,-105.366044,11382,10392.08545, 778 
4900934382,NIOBRARA,ANSCHUTZ CORP,11/1/2022,43.11668,-105.369245,11046,10107.75878, 200 
4900934383,NIOBRARA,ANSCHUTZ CORP,11/1/2022,43.116834,-105.3716275,11058,10361.67052, 759 
4900934397,TURNER-FRONTIER,ANSCHUTZ CORP,11/1/2018,42.9693325,-105.3705725,11813,9894.253225," 1,730 "
4900934405,TURNER-FRONTIER,CONTINENTAL RESOURCES,7/1/2018,42.9435705,-105.2854445,8180,8115.032102," 3,182 "
4900934412,TURNER-FRONTIER,CONTINENTAL RESOURCES,9/1/2019,42.9236915,-105.36922,12098,6871.592365," 2,849 "
4900934419,TURNER-FRONTIER,DEVON,1/1/2019,43.3048325,-105.4530615,11286,9734.959647," 1,228 "
4900934420,TURNER-FRONTIER,ANSCHUTZ CORP,10/1/2018,42.972251,-105.3413535,11547,8707.492193," 1,840 "
4900934421,TURNER-FRONTIER,ANSCHUTZ CORP,10/1/2018,42.9701475,-105.3388295,11696,10222.15784," 2,073 "
4900934424,NIOBRARA,ANSCHUTZ CORP,5/1/2018,42.997332,-105.360758,11337,9851.007676, 834 
4900934469,NIOBRARA,1876 RESOURCES LLC,9/1/2018,42.9733545,-104.9365255,8937,9653.489065," 1,008 "
4900934473,NIOBRARA,1876 RESOURCES LLC,10/1/2024,42.97143,-104.9316435,8938,10947.40952," 1,132 "
4900934491,NIOBRARA,ANSCHUTZ CORP,9/1/2019,43.0266515,-105.431699,11783,9959.103552, 998 
4900934499,TURNER-FRONTIER,CONTINENTAL RESOURCES,11/1/2017,42.852014,-105.1621395,10979,7996.798307," 19,280 "
4900934500,TURNER-FRONTIER,CONTINENTAL RESOURCES,11/1/2017,42.852014,-105.1571835,10935,8450.87413," 22,305 "
4900563832,TURNER-FRONTIER,EMEP II OPERATING LLC,7/1/2017,43.8326615,-105.347608,8516,4495.027023, 917 
4900563833,TURNER-FRONTIER,EMEP II OPERATING LLC,7/1/2017,43.832357,-105.3417875,8474,4570.560197, 673 
4900563829,PARKMAN,EMEP II OPERATING LLC,6/1/2017,43.818419,-105.370604,6210,4842.805747, 200 
4900563831,TURNER-FRONTIER,EMEP II OPERATING LLC,8/1/2017,43.8459405,-105.341722,8442,4567.994223," 1,476 "
4900563973,NIOBRARA,ANSCHUTZ CORP,12/1/2017,43.661423,-105.375515,10788,8249.524316," 17,426 "
4900934517,TURNER-FRONTIER,CONTINENTAL RESOURCES,4/1/2019,42.968547,-105.280599,11565,9527.775425," 2,258 "
4900934518,TURNER-FRONTIER,CONTINENTAL RESOURCES,4/1/2019,42.9686845,-105.2864745,11249,9811.971396," 2,263 "
4900934537,NIOBRARA,ANSCHUTZ CORP,10/1/2019,43.0878615,-105.370618,11664,10143.62384, 826 
4900934538,NIOBRARA,ANSCHUTZ CORP,10/1/2019,43.088683,-105.372079,11101,9368.964421, 946 
4900934621,TURNER-FRONTIER,CONTINENTAL RESOURCES,10/1/2018,42.9690905,-105.3303,11716,10474.53273," 1,608 "
4900934620,TURNER-FRONTIER,CONTINENTAL RESOURCES,10/1/2018,42.9981595,-105.3300285,11720,10680.82753," 1,451 "
4900934618,TURNER-FRONTIER,CONTINENTAL RESOURCES,10/1/2018,42.969022,-105.325137,11727,10318.98916," 2,018 "
4900934619,TURNER-FRONTIER,CONTINENTAL RESOURCES,10/1/2018,42.9980485,-105.324943,11685,10313.37451," 1,534 "
4900562891,TURNER-FRONTIER,VERMILION,2/1/2020,43.8036885,-105.3420505,8802,4586.399998," 1,426 "
4900563826,TURNER-FRONTIER,WRC ENERGY,10/1/2019,43.487785,-105.8238965,12282,9420.522918," 2,181 "
4900563949,NIOBRARA,WRC ENERGY,10/1/2022,43.5470685,-105.8264855,11671,10412.12577," 1,668 "
4900563971,MOWRY,ANSCHUTZ CORP,7/1/2019,43.6356585,-105.3755765,10787,9246.689718," 9,627 "
4900563979,NIOBRARA,WRC ENERGY,9/1/2022,43.5460855,-105.7437035,11431,10343.11063," 1,932 "
4900564159,TURNER-FRONTIER,NAVIGATION POWDER RIVER,3/1/2018,43.6564355,-105.5989945,10623,4629.212968," 1,393 "
4900564164,TURNER-FRONTIER,NAVIGATION POWDER RIVER,3/1/2020,43.6417605,-105.581397,10545,3984.559219," 2,237 "
4900564166,TURNER-FRONTIER,NAVIGATION POWDER RIVER,11/1/2018,43.6418235,-105.578294,10562,4455.284349," 1,680 "
4900564172,TURNER-FRONTIER,NAVIGATION POWDER RIVER,3/1/2018,43.641469,-105.6171725,10787,4654.867584," 1,139 "
4900564175,PARKMAN,NAVIGATION POWDER RIVER,11/1/2021,43.6993525,-105.58886,7562,4214.955038, 233 
4900564178,TURNER-FRONTIER,NAVIGATION POWDER RIVER,11/1/2021,43.6972615,-105.590241,10444,3365.910337, 363 
4900564183,TURNER-FRONTIER,NAVIGATION POWDER RIVER,10/1/2021,43.6857065,-105.578645,10436,4438.760156," 1,011 "
4900564185,PARKMAN,NAVIGATION POWDER RIVER,10/1/2021,43.6856955,-105.5786535,7549,4396.009117, 278 
4900564188,TURNER-FRONTIER,NAVIGATION POWDER RIVER,12/1/2019,43.670562,-105.5815465,10416,3846.588782," 1,213 "
4900564195,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,10/1/2018,43.662854,-105.782855,11599,9177.690264, 627 
4900564209,TURNER-FRONTIER,BALLARD PETROLEUM,8/1/2019,43.677933,-105.7011,11106,9955.439382, 723 
4900564213,TURNER-FRONTIER,BALLARD PETROLEUM,8/1/2019,43.677802,-105.69586,11052,9932.817421, 727 
4900564217,TURNER-FRONTIER,BALLARD PETROLEUM,8/1/2019,43.6779905,-105.6983845,11086,10090.92247, 790 
4900564229,TURNER-FRONTIER,EOG,4/1/2018,43.7508835,-105.7405125,10778,8982.812417, 449 
4900934551,TURNER-FRONTIER,OCCIDENTAL,9/1/2018,42.96258,-105.2138795,10709,4591.914796," 2,123 "
4900934633,TURNER-FRONTIER,OCCIDENTAL,8/1/2022,42.9708495,-105.2679145,11221,9287.419389," 2,428 "
4900934634,TURNER-FRONTIER,OCCIDENTAL,8/1/2022,42.99799,-105.268465,11242,10023.64198," 1,588 "
4900934636,TEAPOT,DEVON,11/1/2019,43.1857525,-105.1532435,6715,12268.05419, 304 
4900934667,NIOBRARA,WRC ENERGY,7/1/2025,43.314701,-105.817959,12583,10185.02577," 2,298 "
4900934690,TURNER-FRONTIER,DEVON,2/1/2021,43.303575,-105.4919885,11532,7636.257911, 834 
4900934691,TURNER-FRONTIER,DEVON,2/1/2021,43.3036465,-105.488054,11499,10200.15907," 1,566 "
4900934696,NIOBRARA,CONTINENTAL RESOURCES,9/1/2018,43.012847,-105.534125,12308,9661.108164, 970 
4900934697,NIOBRARA,CONTINENTAL RESOURCES,9/1/2018,43.041035,-105.534074,12221,9903.949384, 960 
4900934723,SUSSEX,CONTINENTAL RESOURCES,4/1/2021,42.9984355,-105.307536,9797,10679.50105, 778 
4900934724,SUSSEX,CONTINENTAL RESOURCES,4/1/2021,42.9699665,-105.300514,9797,10412.07322, 776 
4900934725,TURNER-FRONTIER,CONTINENTAL RESOURCES,5/1/2019,42.9698305,-105.3021005,11569,10255.41086," 1,576 "
4900934726,TURNER-FRONTIER,CONTINENTAL RESOURCES,5/1/2019,42.9979,-105.3008665,11557,9684.736931," 2,120 "
4900934727,TURNER-FRONTIER,CONTINENTAL RESOURCES,2/1/2019,42.9700895,-105.4234595,12164,10051.02275," 1,326 "
4900934728,TURNER-FRONTIER,CONTINENTAL RESOURCES,2/1/2019,42.9701295,-105.427134,12553,10115.92356," 1,274 "
4900934729,TURNER-FRONTIER,CONTINENTAL RESOURCES,1/1/2019,42.9687885,-105.40829,11951,9991.607013," 2,010 "
4900934730,TURNER-FRONTIER,CONTINENTAL RESOURCES,1/1/2019,42.968744,-105.4033385,11901,10038.78049," 2,014 "
4900934796,TEAPOT,DEVON,12/1/2018,43.117436,-105.1033525,6607,8825.555154, 288 
4900934799,TEAPOT,DEVON,10/1/2019,43.1484245,-105.110134,6428,13200.56964, 709 
4900934863,TURNER-FRONTIER,CONTINENTAL RESOURCES,12/1/2018,42.916977,-105.345296,11897,7339.871372," 1,847 "
4900934864,TURNER-FRONTIER,CONTINENTAL RESOURCES,12/1/2018,42.9406665,-105.3548685,11969,9838.632172," 2,307 "
4900934865,TURNER-FRONTIER,CONTINENTAL RESOURCES,6/1/2019,42.889172,-105.2620655,11115,4337.440947," 4,504 "
4900934866,TURNER-FRONTIER,CONTINENTAL RESOURCES,6/1/2019,42.903254,-105.2681845,11190,5983.932958," 3,218 "
4900934868,TURNER-FRONTIER,CONTINENTAL RESOURCES,6/1/2019,42.9000075,-105.275702,11334,7909.674437," 3,557 "
4900934871,TURNER-FRONTIER,CONTINENTAL RESOURCES,6/1/2019,42.8788245,-105.2668845,11258,7714.163079," 5,252 "
4900934902,TURNER-FRONTIER,WRC ENERGY,6/1/2018,43.2576465,-105.7050075,12519,9625.065547," 2,426 "
4900934912,TEAPOT,DEVON,1/1/2020,43.1171765,-105.1205395,6687,9083.663247, 241 
4900934915,TEAPOT,DEVON,12/1/2018,43.145051,-105.1166185,6554,8047.021786, 392 
4900934988,TURNER-FRONTIER,CONTINENTAL RESOURCES,4/1/2018,42.8946755,-105.1921765,10740,8144.712022," 6,506 "
4900934989,TURNER-FRONTIER,CONTINENTAL RESOURCES,4/1/2018,42.916268,-105.192426,11989,7387.896094," 5,515 "
4900934990,TURNER-FRONTIER,CONTINENTAL RESOURCES,4/1/2018,42.8947565,-105.1884195,10740,8021.672815," 7,021 "
4900934991,TURNER-FRONTIER,CONTINENTAL RESOURCES,4/1/2018,42.8948075,-105.184759,10787,7694.502193," 7,932 "
4902726982,NIOBRARA,M & K OPERATING LLC,8/1/2018,43.4258745,-104.4122915,4679,7275.048704, 878 
4900564239,TURNER-FRONTIER,BALLARD PETROLEUM,8/1/2019,43.649651,-105.6993175,11104,9996.858836," 1,014 "
4900564240,TURNER-FRONTIER,BALLARD PETROLEUM,8/1/2019,43.6496465,-105.6962495,11066,9980.446739," 1,043 "
4900564274,NIOBRARA,NAVIGATION POWDER RIVER,10/1/2022,43.670812,-105.616755,10716,4748.828738, 881 
4900564314,PARKMAN,EOG,6/1/2022,43.518184,-105.4577755,7212,10062.89497, 411 
4900564315,PARKMAN,EOG,6/1/2022,43.5182225,-105.4529645,7209,10508.01201, 510 
4900564322,PARKMAN,BALLARD PETROLEUM,10/1/2023,44.3292135,-105.9890865,7101,9581.674241, 642 
4900564437,PARKMAN,BALLARD PETROLEUM,1/1/2020,43.5912445,-105.5594375,7595,9918.063161, 315 
4900564440,PARKMAN,BALLARD PETROLEUM,4/1/2018,43.6001425,-105.533094,7540,4440.70254, 474 
4900564441,PARKMAN,BALLARD PETROLEUM,4/1/2018,43.6134445,-105.5296925,7490,4422.149178," 1,093 "
4900564442,PARKMAN,BALLARD PETROLEUM,12/1/2019,43.59842,-105.548009,7545,4615.454048, 428 
4900564443,PARKMAN,BALLARD PETROLEUM,12/1/2019,43.5847975,-105.5467525,7577,4733.898708, 319 
4900564444,PARKMAN,BALLARD PETROLEUM,1/1/2020,43.5910505,-105.5566575,7577,9659.647386, 333 
4900564448,TURNER-FRONTIER,BALLARD PETROLEUM,12/1/2019,43.5846965,-105.546799,10505,4662.029159," 6,260 "
4900564449,TURNER-FRONTIER,BALLARD PETROLEUM,11/1/2019,43.5986495,-105.548914,10477,4607.2372," 4,556 "
4900564476,PARKMAN,EOG,7/1/2019,43.534269,-105.5130515,7432,10971.56854, 528 
4900564477,PARKMAN,EOG,7/1/2019,43.5341105,-105.5186225,7487,9883.293544, 749 
4900935011,TURNER-FRONTIER,CONTINENTAL RESOURCES,4/1/2018,42.916262,-105.1803345,10853,7480.072986," 8,557 "
4900935015,NIOBRARA,DEVON,12/1/2018,43.3610225,-105.4726825,11083,9416.579015," 1,546 "
4900935016,TURNER-FRONTIER,DEVON,12/1/2018,43.3625115,-105.4690195,10938,9512.330152," 1,504 "
4900935019,NIOBRARA,CONTINENTAL RESOURCES,11/1/2018,42.926048,-105.423103,12251,8856.104454," 1,703 "
4900935020,NIOBRARA,CONTINENTAL RESOURCES,11/1/2018,42.9464185,-105.4310655,12246,6250.026692," 1,513 "
4900935074,TURNER-FRONTIER,CONTINENTAL RESOURCES,7/1/2019,42.9442585,-105.4416275,12231,7316.578389," 1,381 "
4900935095,SUSSEX,COPL,12/1/2017,42.9603105,-105.948845,7033,3850.942176, 316 
4900935096,TURNER-FRONTIER,"SAGE BUTTE PRB OPERATING, LLC",8/1/2018,43.2855905,-105.9405775,12606,9960.487532," 1,242 "
4900935098,TURNER-FRONTIER,"SAGE BUTTE PRB OPERATING, LLC",11/1/2019,43.257804,-105.9431935,12568,9557.467614," 1,172 "
4900935100,TURNER-FRONTIER,"SAGE BUTTE PRB OPERATING, LLC",11/1/2019,43.257584,-105.9393515,12577,9349.618128," 1,449 "
4900935101,NIOBRARA,CONTINENTAL RESOURCES,7/1/2019,42.92299,-105.432572,12328,9427.436777," 1,622 "
4900935120,NIOBRARA,WRC ENERGY,10/1/2022,43.2582715,-105.724232,12312,10170.31079," 1,480 "
4900935123,TURNER-FRONTIER,CONTINENTAL RESOURCES,6/1/2018,42.9434235,-105.4511805,12569,8202.435807," 1,476 "
4900935124,NIOBRARA,CONTINENTAL RESOURCES,6/1/2018,42.9222375,-105.442088,12267,7860.383953," 1,671 "
4900935125,TURNER-FRONTIER,CONTINENTAL RESOURCES,12/1/2018,42.9622645,-105.443017,12369,4604.837254," 1,364 "
4900935126,TURNER-FRONTIER,CONTINENTAL RESOURCES,12/1/2018,42.983002,-105.4482665,12431,9875.931233," 1,306 "
4900935127,TURNER-FRONTIER,CONTINENTAL RESOURCES,12/1/2018,42.9619515,-105.4480845,12369,4595.539096," 1,470 "
4900935128,TURNER-FRONTIER,CONTINENTAL RESOURCES,2/1/2019,42.9831825,-105.442938,14528,9536.713909," 1,200 "
4900935146,NIOBRARA,ANSCHUTZ CORP,1/1/2022,43.057976,-105.380712,11168,10449.10259, 878 
4900935176,NIOBRARA,WRC ENERGY,6/1/2025,43.3006055,-105.72621,12215,10027.0722," 2,225 "
4900935190,TURNER-FRONTIER,CONTINENTAL RESOURCES,10/1/2019,42.945076,-105.4208445,12192,6848.685435," 1,548 "
4900935191,TURNER-FRONTIER,CONTINENTAL RESOURCES,10/1/2019,42.9275375,-105.4138005,12376,6303.595242," 1,278 "
4900935205,NIOBRARA,ANSCHUTZ CORP,10/1/2023,43.086007,-105.4205345,11479,10306.77141, 856 
4900935206,TURNER-FRONTIER,ANSCHUTZ CORP,12/1/2018,42.9704605,-105.3830805,11852,10413.67235," 1,482 "
4900935208,NIOBRARA,ANSCHUTZ CORP,10/1/2023,43.0860625,-105.4228555,11450,10180.67369, 874 
4900935213,TURNER-FRONTIER,DEVON,12/1/2017,43.3801405,-105.504849,11069,7000.608608," 2,504 "
4900935214,TEAPOT,DEVON,1/1/2018,43.1035855,-105.0940685,6573,8744.976976, 298 
4900935217,NIOBRARA,DEVON,3/1/2018,43.174123,-105.415298,11899,9495.451033, 914 
4900935218,TURNER-FRONTIER,OCCIDENTAL,5/1/2021,42.9437575,-105.155468,10805,10290.2468," 3,286 "
4900935227,TURNER-FRONTIER,OCCIDENTAL,5/1/2021,42.943535,-105.1517115,10787,10410.84384," 3,345 "
4900935376,NIOBRARA,1876 RESOURCES LLC,12/1/2017,42.9440635,-104.9700405,9235,9947.563035," 1,104 "
4900935462,TURNER-FRONTIER,1876 RESOURCES LLC,11/1/2017,42.939324,-104.9692575,9579,6259.751029," 2,212 "
4901930666,MOWRY,EOG,2/1/2019,44.055737,-106.296537,11372,6987.479627," 3,409 "
4900564489,TURNER-FRONTIER,EOG,7/1/2019,43.534264,-105.514035,10429,10096.91195," 12,402 "
4900564554,TURNER-FRONTIER,EOG,2/1/2021,43.5760395,-105.498661,10266,9813.933655," 4,575 "
4900564672,TURNER-FRONTIER,BALLARD PETROLEUM,6/1/2018,43.598272,-105.568958,10680,4677.506002," 2,548 "
4900564673,PARKMAN,BALLARD PETROLEUM,6/1/2018,43.5982655,-105.5689755,7739,4606.501923, 319 
4900564761,PARKMAN,BALLARD PETROLEUM,12/1/2018,43.606443,-105.54131,7550,9745.517563, 519 
4900564762,PARKMAN,BALLARD PETROLEUM,12/1/2018,43.6064565,-105.5389765,7587,9762.440565, 337 
4900564763,TURNER-FRONTIER,BALLARD PETROLEUM,12/1/2018,43.6064335,-105.5411595,10499,9762.666851," 3,137 "
4900564764,TURNER-FRONTIER,BALLARD PETROLEUM,12/1/2018,43.606387,-105.538238,10479,9716.080219," 2,723 "
4900564783,NIOBRARA,BALLARD PETROLEUM,3/1/2019,43.576348,-105.708778,11291,9570.101435," 4,629 "
4900564951,TURNER-FRONTIER,BALLARD PETROLEUM,2/1/2019,43.61216,-105.598842,10750,4282.267725," 2,669 "
4900564952,TURNER-FRONTIER,BALLARD PETROLEUM,1/1/2019,43.6122165,-105.5953865,10780,4308.113435," 2,297 "
4900564953,TURNER-FRONTIER,BALLARD PETROLEUM,3/1/2019,43.6127785,-105.61108,10813,4264.045056," 3,897 "
4900564954,NIOBRARA,BALLARD PETROLEUM,12/1/2020,43.6262175,-105.6040305,10779,9472.310201," 1,596 "
4900565007,TURNER-FRONTIER,EOG,4/1/2018,43.7508305,-105.737129,10760,9067.39508, 471 
4900565032,NIOBRARA,WRC ENERGY,11/1/2019,43.5171105,-105.943147,12115,9540.378155," 1,070 "
4900565041,NIOBRARA,WRC ENERGY,5/1/2020,43.546623,-105.7852055,13168,10020.40086," 2,064 "
4900935275,TURNER-FRONTIER,ANSCHUTZ CORP,4/1/2020,42.998652,-105.3713705,11783,10101.14821," 1,266 "
4900935276,NIOBRARA,ANSCHUTZ CORP,1/1/2023,42.998302,-105.3725915,11481,10264.7361, 879 
4900935281,NIOBRARA,ANSCHUTZ CORP,5/1/2023,43.0292385,-105.3914425,11437,10296.19381, 899 
4900935327,SHANNON,ANSCHUTZ CORP,2/1/2022,43.056395,-105.373285,11187,10654.93395, 734 
4900935333,NIOBRARA,ANSCHUTZ CORP,2/1/2022,43.0560345,-105.3614305,11301,10266.35049," 1,013 "
4900935388,MOWRY,OCCIDENTAL,1/1/2020,43.035029,-105.281718,12083,4448.163286," 2,294 "
4900935390,NIOBRARA,ANSCHUTZ CORP,2/1/2024,43.0274455,-105.4125685,11633,10232.15916," 1,032 "
4900935443,TURNER-FRONTIER,CONTINENTAL RESOURCES,1/1/2020,42.870926,-105.0432095,10336,10138.3253," 8,142 "
4900935444,TURNER-FRONTIER,CONTINENTAL RESOURCES,3/1/2020,42.9005135,-105.373781,12033,5108.630976," 2,202 "
4900935445,TURNER-FRONTIER,CONTINENTAL RESOURCES,3/1/2020,42.884104,-105.366629,12028,7013.600313," 6,166 "
4900935446,TURNER-FRONTIER,CONTINENTAL RESOURCES,3/1/2020,42.9022565,-105.3692015,13400,6075.526124," 4,390 "
4900935468,NIOBRARA,OCCIDENTAL,6/1/2021,42.881415,-104.987705,9863,7642.963197," 1,471 "
4900935469,NIOBRARA,OCCIDENTAL,6/1/2021,42.8812415,-104.9858125,9981,8063.281198," 1,442 "
4900935470,NIOBRARA,OCCIDENTAL,6/1/2021,42.8813715,-104.9839915,9975,7875.44251," 1,436 "
4900935477,TURNER-FRONTIER,CONTINENTAL RESOURCES,11/1/2018,42.855798,-105.068308,10627,10294.16441," 8,790 "
4900935481,TURNER-FRONTIER,CONTINENTAL RESOURCES,11/1/2018,42.8558625,-105.0642775,10622,10346.67023," 6,721 "
4900935523,NIOBRARA,WRC ENERGY,11/1/2022,43.11428,-105.712556,12672,10246.40976, 440 
4900935560,SHANNON,CONTINENTAL RESOURCES,12/1/2021,43.4597605,-105.848442,10845,9570.603201, 468 
4900935600,TURNER-FRONTIER,DEVON,7/1/2018,43.333789,-105.497056,11283,9190.343107," 1,914 "
4900935601,TURNER-FRONTIER,DEVON,7/1/2018,43.333179,-105.4917845,11256,9597.114811," 1,575 "
4900935603,PARKMAN,DEVON,3/1/2023,43.3697755,-105.484969,11201,14945.61177, 531 
4900935649,TURNER-FRONTIER,DEVON,6/1/2019,43.36086,-105.4911685,11015,9082.699018," 1,889 "
4900935650,TURNER-FRONTIER,DEVON,6/1/2019,43.360944,-105.4858275,11067,8874.334739," 1,831 "
4900935653,TURNER-FRONTIER,DEVON,6/1/2019,43.3822475,-105.4911725,10854,6074.845654," 2,316 "
4900935654,TURNER-FRONTIER,DEVON,6/1/2019,43.3824515,-105.485825,10830,6208.401758," 2,290 "
4900935656,TURNER-FRONTIER,DEVON,4/1/2018,43.362448,-105.5148025,11292,9394.376079," 2,062 "
4900935679,TURNER-FRONTIER,ANSCHUTZ CORP,11/1/2018,42.968961,-105.3624825,11795,8535.52442," 1,870 "
4900935873,TURNER-FRONTIER,DEVON,4/1/2018,43.358256,-105.5051255,11205,7283.697693," 2,217 "
4902726996,NIOBRARA,M & K OPERATING LLC,5/1/2018,43.4252565,-104.4321355,4957,6781.92569, 585 
4900565312,MOWRY,EOG,6/1/2021,43.577856,-105.5658115,11635,9722.920547," 8,296 "
4900565314,MOWRY,EOG,6/1/2021,43.5780465,-105.567747,11635,9829.706909," 10,067 "
4900565315,MOWRY,EOG,6/1/2021,43.578037,-105.569729,11635,9664.285154," 10,452 "
4900565339,NIOBRARA,TRUE COMPANIES,2/1/2019,43.675678,-105.39634,9381,6749.924645," 1,720 "
4900565345,PARKMAN,BALLARD PETROLEUM,10/1/2021,43.6274295,-105.560365,7620,4466.000327," 1,603 "
4900565346,PARKMAN,BALLARD PETROLEUM,10/1/2021,43.6271415,-105.565169,7591,4303.53573," 1,565 "
4900935932,TEAPOT,1876 RESOURCES LLC,1/1/2024,42.944315,-104.98877,6405,10345.80845," 1,497 "
4900935978,TURNER-FRONTIER,CONTINENTAL RESOURCES,8/1/2019,42.9052865,-105.209536,10794,6085.883055," 9,064 "
4900935980,NIOBRARA,CONTINENTAL RESOURCES,8/1/2019,42.9107725,-105.204697,10774,9640.225915," 2,382 "
4900936046,TEAPOT,DEVON,1/1/2020,43.1478995,-105.13128,6662,13425.25791, 275 
4900936058,TURNER-FRONTIER,CONTINENTAL RESOURCES,11/1/2020,43.2307945,-105.566326,12000,9576.001726," 1,212 "
4900936060,TURNER-FRONTIER,CONTINENTAL RESOURCES,9/1/2022,43.22992,-105.576983,10802,9793.301886," 1,161 "
4900936067,TURNER-FRONTIER,CONTINENTAL RESOURCES,4/1/2023,43.2309755,-105.6054085,12137,10125.35662," 2,259 "
